CODIGO MUNICIPIO;LATITUDE;LONGITUDE;;;;;CÓDIGO MUNICÍPIO;UF;NOME MUNICIPIO;LAT;LONG
170360;-8.38;-48.48;;;;;170370;TO;Brejinho de Nazaré;-11;-48.56
170370;-11;-48.56;;;;;170380;TO;Buriti do Tocantins;-5.31;-48.22
170380;-5.31;-48.22;;;;;170382;TO;Cachoeirinha;-6.12;-47.92
170382;-6.12;-47.92;;;;;170384;TO;Campos Lindos;-7.99;-46.86
170384;-7.99;-46.86;;;;;170386;TO;Cariri do Tocantins;-11.89;-49.16
170386;-11.89;-49.16;;;;;170388;TO;Carmolândia;-7.03;-48.39
170388;-7.03;-48.39;;;;;170389;TO;Carrasco Bonito;-5.32;-48.03
170389;-5.32;-48.03;;;;;170390;TO;Caseara;-9.27;-49.95
170390;-9.27;-49.95;;;;;170410;TO;Centenário;-8.95;-47.33
170410;-8.95;-47.33;;;;;170460;TO;Chapada de Areia;-10.14;-49.13
170460;-10.14;-49.13;;;;;170510;TO;Chapada da Natividade;-11.61;-47.75
170510;-11.61;-47.75;;;;;170550;TO;Colinas do Tocantins;-8.05;-48.47
170550;-8.05;-48.47;;;;;170555;TO;Combinado;-12.79;-46.53
170555;-12.79;-46.53;;;;;170560;TO;Conceição do Tocantins;-12.21;-47.29
170560;-12.21;-47.29;;;;;170600;TO;Couto Magalhães;-8.28;-49.24
170600;-8.28;-49.24;;;;;170610;TO;Cristalândia;-10.6;-49.19
170610;-10.6;-49.19;;;;;170625;TO;Crixás do Tocantins;-11.1;-48.91
170625;-11.1;-48.91;;;;;170650;TO;Darcinópolis;-6.71;-47.75
170650;-6.71;-47.75;;;;;170700;TO;Dianópolis;-11.62;-46.82
170700;-11.62;-46.82;;;;;170710;TO;Divinópolis do Tocantins;-9.8;-49.21
170710;-9.8;-49.21;;;;;170720;TO;Dois Irmãos do Tocantins;-9.25;-49.06
170720;-9.25;-49.06;;;;;170730;TO;Dueré;-11.34;-49.27
170730;-11.34;-49.27;;;;;170740;TO;Esperantina;-5.34;-48.51
170740;-5.34;-48.51;;;;;170755;TO;Fátima;-10.76;-48.9
170755;-10.76;-48.9;;;;;170765;TO;Figueirópolis;-12.13;-49.17
170765;-12.13;-49.17;;;;;170770;TO;Filadélfia;-7.33;-47.49
170770;-7.33;-47.49;;;;;170820;TO;Formoso do Araguaia;-11.79;-49.52
170820;-11.79;-49.52;;;;;170825;TO;Fortaleza do Tabocão;-9.05;-48.51
170825;-9.05;-48.51;;;;;170830;TO;Goianorte;-8.77;-48.93
170830;-8.77;-48.93;;;;;170900;TO;Goiatins;-7.71;-47.31
170900;-7.71;-47.31;;;;;170930;TO;Guaraí;-8.83;-48.5
170930;-8.83;-48.5;;;;;170950;TO;Gurupi;-11.72;-49.06
170950;-11.72;-49.06;;;;;170980;TO;Ipueiras;-11.23;-48.46
170980;-11.23;-48.46;;;;;171050;TO;Itacajá;-8.39;-47.76
171050;-8.39;-47.76;;;;;171070;TO;Itaguatins;-5.76;-47.48
171070;-5.76;-47.48;;;;;171090;TO;Itapiratins;-8.38;-48.11
171090;-8.38;-48.11;;;;;171110;TO;Itaporã do Tocantins;-8.57;-48.68
171110;-8.57;-48.68;;;;;171150;TO;Jaú do Tocantins;-12.65;-48.59
171150;-12.65;-48.59;;;;;171180;TO;Juarina;-8.11;-49.06
171180;-8.11;-49.06;;;;;171190;TO;Lagoa da Confusão;-10.79;-49.62
171190;-10.79;-49.62;;;;;171195;TO;Lagoa do Tocantins;-10.37;-47.55
171195;-10.37;-47.55;;;;;171200;TO;Lajeado;-9.75;-48.35
171200;-9.75;-48.35;;;;;171215;TO;Lavandeira;-12.78;-46.5
171215;-12.78;-46.5;;;;;171240;TO;Lizarda;-9.59;-46.67
171240;-9.59;-46.67;;;;;171245;TO;Luzinópolis;-6.18;-47.85
171245;-6.18;-47.85;;;;;171250;TO;Marianópolis do Tocantins;-9.79;-49.65
171250;-9.79;-49.65;;;;;171270;TO;Mateiros;-10.54;-46.42
171270;-10.54;-46.42;;;;;171280;TO;Maurilândia do Tocantins;-5.95;-47.5
171280;-5.95;-47.5;;;;;171320;TO;Miracema do Tocantins;-9.56;-48.39
171320;-9.56;-48.39;;;;;171330;TO;Miranorte;-9.52;-48.59
171330;-9.52;-48.59;;;;;171360;TO;Monte do Carmo;-10.76;-48.1
171360;-10.76;-48.1;;;;;171370;TO;Monte Santo do Tocantins;-10;-48.99
171370;-10;-48.99;;;;;171380;TO;Palmeiras do Tocantins;-6.61;-47.54
171380;-6.61;-47.54;;;;;171395;TO;Muricilândia;-7.14;-48.61
171395;-7.14;-48.61;;;;;171420;TO;Natividade;-11.71;-47.72
171420;-11.71;-47.72;;;;;171430;TO;Nazaré;-6.37;-47.66
171430;-6.37;-47.66;;;;;171488;TO;Nova Olinda;-7.63;-48.42
171488;-7.63;-48.42;;;;;171500;TO;Nova Rosalândia;-10.56;-48.91
171500;-10.56;-48.91;;;;;171510;TO;Novo Acordo;-9.96;-47.67
171510;-9.96;-47.67;;;;;171515;TO;Novo Alegre;-12.93;-46.57
171515;-12.93;-46.57;;;;;171525;TO;Novo Jardim;-11.82;-46.62
171525;-11.82;-46.62;;;;;171550;TO;Oliveira de Fátima;-10.7;-48.9
171550;-10.7;-48.9;;;;;171570;TO;Palmeirante;-7.86;-47.92
171570;-7.86;-47.92;;;;;171575;TO;Palmeirópolis;-13.04;-48.4
171575;-13.04;-48.4;;;;;171610;TO;Paraíso do Tocantins;-10.17;-48.86
171610;-10.17;-48.86;;;;;171620;TO;Paranã;-12.61;-47.88
171620;-12.61;-47.88;;;;;171630;TO;Pau d`Arco;-7.53;-49.37
171630;-7.53;-49.37;;;;;171650;TO;Pedro Afonso;-8.96;-48.17
171650;-8.96;-48.17;;;;;171660;TO;Peixe;-12.02;-48.53
171660;-12.02;-48.53;;;;;171665;TO;Pequizeiro;-8.59;-48.93
171665;-8.59;-48.93;;;;;171670;TO;Colméia;-8.72;-48.76
171670;-8.72;-48.76;;;;;171700;TO;Pindorama do Tocantins;-11.13;-47.57
171700;-11.13;-47.57;;;;;171720;TO;Piraquê;-6.77;-48.29
171720;-6.77;-48.29;;;;;171750;TO;Pium;-10.44;-49.18
171750;-10.44;-49.18;;;;;171780;TO;Ponte Alta do Bom Jesus;-12.09;-46.47
171780;-12.09;-46.47;;;;;171790;TO;Ponte Alta do Tocantins;-10.74;-47.53
171790;-10.74;-47.53;;;;;171800;TO;Porto Alegre do Tocantins;-11.6;-47.04
171800;-11.6;-47.04;;;;;171820;TO;Porto Nacional;-10.7;-48.41
171820;-10.7;-48.41;;;;;171830;TO;Praia Norte;-5.39;-47.81
171830;-5.39;-47.81;;;;;171840;TO;Presidente Kennedy;-8.53;-48.5
171840;-8.53;-48.5;;;;;171845;TO;Pugmil;-10.42;-48.89
171845;-10.42;-48.89;;;;;171850;TO;Recursolândia;-8.73;-47.24
171850;-8.73;-47.24;;;;;171855;TO;Riachinho;-6.43;-48.13
171855;-6.43;-48.13;;;;;171865;TO;Rio da Conceição;-11.39;-46.88
171865;-11.39;-46.88;;;;;171870;TO;Rio dos Bois;-9.29;-48.46
171870;-9.29;-48.46;;;;;171875;TO;Rio Sono;-9.34;-47.9
171875;-9.34;-47.9;;;;;171880;TO;Sampaio;-5.34;-47.87
171880;-5.34;-47.87;;;;;171884;TO;Sandolândia;-12.53;-49.92
171884;-12.53;-49.92;;;;;171886;TO;Santa Fé do Araguaia;-7.15;-48.72
171886;-7.15;-48.72;;;;;171888;TO;Santa Maria do Tocantins;-8.79;-47.79
171888;-8.79;-47.79;;;;;171889;TO;Santa Rita do Tocantins;-10.86;-48.91
171889;-10.86;-48.91;;;;;171890;TO;Santa Rosa do Tocantins;-11.44;-48.12
171890;-11.44;-48.12;;;;;171900;TO;Santa Tereza do Tocantins;-10.28;-47.8
171900;-10.28;-47.8;;;;;172000;TO;Santa Terezinha do Tocantins;-6.43;-47.67
172000;-6.43;-47.67;;;;;172010;TO;São Bento do Tocantins;-5.91;-48.06
172010;-5.91;-48.06;;;;;172015;TO;São Félix do Tocantins;-10.16;-46.65
172015;-10.16;-46.65;;;;;172020;TO;São Miguel do Tocantins;-5.55;-47.57
172020;-5.55;-47.57;;;;;172025;TO;São Salvador do Tocantins;-12.74;-48.23
172025;-12.74;-48.23;;;;;172030;TO;São Sebastião do Tocantins;-5.25;-48.2
172030;-5.25;-48.2;;;;;172049;TO;São Valério;-11.97;-48.23
172049;-11.97;-48.23;;;;;172065;TO;Silvanópolis;-11.14;-48.16
172065;-11.14;-48.16;;;;;172080;TO;Sítio Novo do Tocantins;-5.6;-47.63
172080;-5.6;-47.63;;;;;172085;TO;Sucupira;-11.99;-48.97
172085;-11.99;-48.97;;;;;172090;TO;Taguatinga;-12.4;-46.43
172090;-12.4;-46.43;;;;;172093;TO;Taipas do Tocantins;-12.18;-46.98
172093;-12.18;-46.98;;;;;172097;TO;Talismã;-12.79;-49.09
172097;-12.79;-49.09;;;;;172100;TO;Palmas;-10.16;-48.33
172100;-10.16;-48.33;;;;;172110;TO;Tocantínia;-9.56;-48.37
172110;-9.56;-48.37;;;;;172120;TO;Tocantinópolis;-6.32;-47.41
172120;-6.32;-47.41;;;;;172125;TO;Tupirama;-8.97;-48.18
172125;-8.97;-48.18;;;;;172130;TO;Tupiratins;-8.39;-48.11
172130;-8.39;-48.11;;;;;172208;TO;Wanderlândia;-6.84;-47.96
172208;-6.84;-47.96;;;;;172210;TO;Xambioá;-6.41;-48.53
172210;-6.41;-48.53;;;;;210005;MA;Açailândia;-4.94;-47.5
210005;-4.94;-47.5;;;;;210010;MA;Afonso Cunha;-4.13;-43.32
210010;-4.13;-43.32;;;;;210015;MA;Água Doce do Maranhão;-2.84;-42.11
210015;-2.84;-42.11;;;;;210020;MA;Alcântara;-2.4;-44.41
210020;-2.4;-44.41;;;;;210030;MA;Aldeias Altas;-4.62;-43.47
210030;-4.62;-43.47;;;;;210040;MA;Altamira do Maranhão;-4.16;-45.47
210040;-4.16;-45.47;;;;;210043;MA;Alto Alegre do Maranhão;-4.21;-44.44
210043;-4.21;-44.44;;;;;210047;MA;Alto Alegre do Pindaré;-3.69;-45.9
210047;-3.69;-45.9;;;;;210050;MA;Alto Parnaíba;-9.11;-45.93
210050;-9.11;-45.93;;;;;210055;MA;Amapá do Maranhão;-1.67;-46
210055;-1.67;-46;;;;;210060;MA;Amarante do Maranhão;-5.56;-46.74
210060;-5.56;-46.74;;;;;210070;MA;Anajatuba;-3.26;-44.61
210070;-3.26;-44.61;;;;;210080;MA;Anapurus;-3.67;-43.11
210080;-3.67;-43.11;;;;;210083;MA;Apicum-Açu;-1.46;-45.1
210083;-1.46;-45.1;;;;;210087;MA;Araguanã;-2.95;-45.66
210087;-2.95;-45.66;;;;;210090;MA;Araioses;-2.89;-41.9
210090;-2.89;-41.9;;;;;210095;MA;Arame;-4.73;-45.9
210095;-4.73;-45.9;;;;;210100;MA;Arari;-3.45;-44.77
210100;-3.45;-44.77;;;;;210110;MA;Axixá;-2.83;-44.05
210110;-2.83;-44.05;;;;;210120;MA;Bacabal;-4.22;-44.77
210120;-4.22;-44.77;;;;;210125;MA;Bacabeira;-2.97;-44.31
210125;-2.97;-44.31;;;;;210130;MA;Bacuri;-1.7;-45.13
210130;-1.7;-45.13;;;;;210135;MA;Bacurituba;-2.7;-44.73
210135;-2.7;-44.73;;;;;210140;MA;Balsas;-7.53;-46.03
210140;-7.53;-46.03;;;;;210150;MA;Barão de Grajaú;-6.75;-43.02
210150;-6.75;-43.02;;;;;210160;MA;Barra do Corda;-5.5;-45.24
210160;-5.5;-45.24;;;;;210170;MA;Barreirinhas;-2.74;-42.82
210170;-2.74;-42.82;;;;;210173;MA;Belágua;-3.15;-43.5
210173;-3.15;-43.5;;;;;210177;MA;Bela Vista do Maranhão;-3.73;-45.31
210177;-3.73;-45.31;;;;;210180;MA;Benedito Leite;-7.22;-44.55
210180;-7.22;-44.55;;;;;210190;MA;Bequimão;-2.44;-44.78
210190;-2.44;-44.78;;;;;210193;MA;Bernardo do Mearim;-4.58;-44.76
210193;-4.58;-44.76;;;;;210197;MA;Boa Vista do Gurupi;-1.78;-46.3
210197;-1.78;-46.3;;;;;210200;MA;Bom Jardim;-3.56;-45.99
210200;-3.56;-45.99;;;;;210203;MA;Bom Jesus das Selvas;-4.42;-46.76
210203;-4.42;-46.76;;;;;210207;MA;Bom Lugar;-4.21;-45.03
210207;-4.21;-45.03;;;;;210210;MA;Brejo;-3.68;-42.75
210210;-3.68;-42.75;;;;;210215;MA;Brejo de Areia;-4.33;-45.58
210215;-4.33;-45.58;;;;;210220;MA;Buriti;-3.94;-42.92
210220;-3.94;-42.92;;;;;210230;MA;Buriti Bravo;-5.83;-43.83
210230;-5.83;-43.83;;;;;210232;MA;Buriticupu;-4.34;-46.4
210232;-4.34;-46.4;;;;;210235;MA;Buritirana;-5.59;-47.01
210235;-5.59;-47.01;;;;;210237;MA;Cachoeira Grande;-2.92;-44.05
210237;-2.92;-44.05;;;;;210240;MA;Cajapió;-2.88;-44.67
210240;-2.88;-44.67;;;;;210250;MA;Cajari;-3.32;-45.01
210250;-3.32;-45.01;;;;;210255;MA;Campestre do Maranhão;-6.17;-47.36
210255;-6.17;-47.36;;;;;210260;MA;Cândido Mendes;-1.44;-45.71
210260;-1.44;-45.71;;;;;210270;MA;Cantanhede;-3.63;-44.37
210270;-3.63;-44.37;;;;;210275;MA;Capinzal do Norte;-4.72;-44.32
210275;-4.72;-44.32;;;;;210280;MA;Carolina;-7.33;-47.46
210280;-7.33;-47.46;;;;;210290;MA;Carutapera;-1.19;-46.02
210290;-1.19;-46.02;;;;;210300;MA;Caxias;-4.85;-43.35
210300;-4.85;-43.35;;;;;210310;MA;Cedral;-2;-44.53
210310;-2;-44.53;;;;;210312;MA;Central do Maranhão;-2.19;-44.82
210312;-2.19;-44.82;;;;;210315;MA;Centro do Guilherme;-2.36;-46
210315;-2.36;-46;;;;;210317;MA;Centro Novo do Maranhão;-2.1;-46.12
210317;-2.1;-46.12;;;;;210320;MA;Chapadinha;-3.74;-43.36
210320;-3.74;-43.36;;;;;210325;MA;Cidelândia;-5.17;-47.78
210325;-5.17;-47.78;;;;;210330;MA;Codó;-4.45;-43.88
210330;-4.45;-43.88;;;;;210340;MA;Coelho Neto;-4.25;-43.01
210340;-4.25;-43.01;;;;;210350;MA;Colinas;-6.02;-44.24
210350;-6.02;-44.24;;;;;210355;MA;Conceição do Lago-Açu;-3.83;-44.89
210355;-3.83;-44.89;;;;;210360;MA;Coroatá;-4.13;-44.12
210360;-4.13;-44.12;;;;;210370;MA;Cururupu;-1.82;-44.86
210370;-1.82;-44.86;;;;;210375;MA;Davinópolis;-5.55;-47.42
210375;-5.55;-47.42;;;;;210380;MA;Dom Pedro;-5.03;-44.43
210380;-5.03;-44.43;;;;;210390;MA;Duque Bacelar;-4.15;-42.94
210390;-4.15;-42.94;;;;;210400;MA;Esperantinópolis;-4.88;-44.68
210400;-4.88;-44.68;;;;;210405;MA;Estreito;-6.56;-47.45
210405;-6.56;-47.45;;;;;210407;MA;Feira Nova do Maranhão;-6.96;-46.68
210407;-6.96;-46.68;;;;;210408;MA;Fernando Falcão;-6.15;-44.89
210408;-6.15;-44.89;;;;;210409;MA;Formosa da Serra Negra;-6.43;-46.19
210409;-6.43;-46.19;;;;;210410;MA;Fortaleza dos Nogueiras;-6.96;-46.17
210410;-6.96;-46.17;;;;;210420;MA;Fortuna;-5.73;-44.15
210420;-5.73;-44.15;;;;;210430;MA;Godofredo Viana;-1.4;-45.77
210430;-1.4;-45.77;;;;;210440;MA;Gonçalves Dias;-5.15;-44.29
210440;-5.15;-44.29;;;;;210450;MA;Governador Archer;-5.02;-44.27
210450;-5.02;-44.27;;;;;210455;MA;Governador Edison Lobão;-5.74;-47.36
210455;-5.74;-47.36;;;;;210460;MA;Governador Eugênio Barros;-5.32;-44.24
210460;-5.32;-44.24;;;;;210462;MA;Governador Luiz Rocha;-5.46;-44.07
210462;-5.46;-44.07;;;;;210465;MA;Governador Newton Bello;-3.42;-45.67
210465;-3.42;-45.67;;;;;210467;MA;Governador Nunes Freire;-2.12;-45.88
210467;-2.12;-45.88;;;;;210470;MA;Graça Aranha;-5.4;-44.33
210470;-5.4;-44.33;;;;;210480;MA;Grajaú;-5.81;-46.13
210480;-5.81;-46.13;;;;;210490;MA;Guimarães;-2.13;-44.6
210490;-2.13;-44.6;;;;;210500;MA;Humberto de Campos;-2.59;-43.46
210500;-2.59;-43.46;;;;;210510;MA;Icatu;-2.77;-44.06
210510;-2.77;-44.06;;;;;210515;MA;Igarapé do Meio;-3.66;-45.22
210515;-3.66;-45.22;;;;;210520;MA;Igarapé Grande;-4.58;-44.85
210520;-4.58;-44.85;;;;;210530;MA;Imperatriz;-5.52;-47.47
210530;-5.52;-47.47;;;;;210535;MA;Itaipava do Grajaú;-5.14;-45.79
210535;-5.14;-45.79;;;;;210540;MA;Itapecuru Mirim;-3.39;-44.35
210540;-3.39;-44.35;;;;;210542;MA;Itinga do Maranhão;-4.44;-47.52
210542;-4.44;-47.52;;;;;210545;MA;Jatobá;-5.81;-44.22
210545;-5.81;-44.22;;;;;210547;MA;Jenipapo dos Vieiras;-5.37;-45.63
210547;-5.37;-45.63;;;;;210550;MA;João Lisboa;-5.44;-47.4
210550;-5.44;-47.4;;;;;210560;MA;Joselândia;-4.96;-44.7
210560;-4.96;-44.7;;;;;210565;MA;Junco do Maranhão;-1.84;-46.09
210565;-1.84;-46.09;;;;;210570;MA;Lago da Pedra;-4.57;-45.13
210570;-4.57;-45.13;;;;;210580;MA;Lago do Junco;-4.6;-45.04
210580;-4.6;-45.04;;;;;210590;MA;Lago Verde;-3.95;-44.82
210590;-3.95;-44.82;;;;;210592;MA;Lagoa do Mato;-6.04;-43.52
210592;-6.04;-43.52;;;;;210594;MA;Lago dos Rodrigues;-4.6;-44.97
210594;-4.6;-44.97;;;;;210596;MA;Lagoa Grande do Maranhão;-4.81;-45.33
210596;-4.81;-45.33;;;;;210598;MA;Lajeado Novo;-6.18;-47.03
210598;-6.18;-47.03;;;;;210600;MA;Lima Campos;-4.51;-44.46
210600;-4.51;-44.46;;;;;210610;MA;Loreto;-7.08;-45.14
210610;-7.08;-45.14;;;;;210620;MA;Luís Domingues;-1.26;-45.87
210620;-1.26;-45.87;;;;;210630;MA;Magalhães de Almeida;-3.39;-42.2
210630;-3.39;-42.2;;;;;210632;MA;Maracaçumé;-2.04;-45.95
210632;-2.04;-45.95;;;;;210635;MA;Marajá do Sena;-4.59;-45.57
210635;-4.59;-45.57;;;;;210637;MA;Maranhãozinho;-2.24;-45.85
210637;-2.24;-45.85;;;;;210640;MA;Mata Roma;-3.62;-43.11
210640;-3.62;-43.11;;;;;210650;MA;Matinha;-3.1;-45.03
210650;-3.1;-45.03;;;;;210660;MA;Matões;-5.51;-43.19
210660;-5.51;-43.19;;;;;210663;MA;Matões do Norte;-3.63;-44.55
210663;-3.63;-44.55;;;;;210667;MA;Milagres do Maranhão;-3.58;-42.6
210667;-3.58;-42.6;;;;;210670;MA;Mirador;-6.37;-44.36
210670;-6.37;-44.36;;;;;210675;MA;Miranda do Norte;-3.56;-44.58
210675;-3.56;-44.58;;;;;210680;MA;Mirinzal;-2.06;-44.78
210680;-2.06;-44.78;;;;;210690;MA;Monção;-3.49;-45.25
210690;-3.49;-45.25;;;;;210700;MA;Montes Altos;-5.83;-47.06
210700;-5.83;-47.06;;;;;210710;MA;Morros;-2.86;-44.03
210710;-2.86;-44.03;;;;;210720;MA;Nina Rodrigues;-3.46;-43.9
210720;-3.46;-43.9;;;;;210725;MA;Nova Colinas;-7.11;-46.25
210725;-7.11;-46.25;;;;;210730;MA;Nova Iorque;-6.73;-44.04
210730;-6.73;-44.04;;;;;210735;MA;Nova Olinda do Maranhão;-2.84;-45.69
210735;-2.84;-45.69;;;;;210740;MA;Olho d`Água das Cunhãs;-4.13;-45.11
210740;-4.13;-45.11;;;;;210745;MA;Olinda Nova do Maranhão;-2.99;-44.99
210745;-2.99;-44.99;;;;;210750;MA;Paço do Lumiar;-2.53;-44.1
210750;-2.53;-44.1;;;;;210760;MA;Palmeirândia;-2.64;-44.89
210760;-2.64;-44.89;;;;;210770;MA;Paraibano;-6.43;-43.98
210770;-6.43;-43.98;;;;;210780;MA;Parnarama;-5.68;-43.09
210780;-5.68;-43.09;;;;;210790;MA;Passagem Franca;-6.17;-43.78
210790;-6.17;-43.78;;;;;210800;MA;Pastos Bons;-6.6;-44.07
210800;-6.6;-44.07;;;;;210805;MA;Paulino Neves;-2.71;-42.53
210805;-2.71;-42.53;;;;;210810;MA;Paulo Ramos;-4.44;-45.23
210810;-4.44;-45.23;;;;;210820;MA;Pedreiras;-4.57;-44.59
210820;-4.57;-44.59;;;;;210825;MA;Pedro do Rosário;-2.97;-45.34
210825;-2.97;-45.34;;;;;210830;MA;Penalva;-3.29;-45.17
210830;-3.29;-45.17;;;;;210840;MA;Peri Mirim;-2.57;-44.85
210840;-2.57;-44.85;;;;;210845;MA;Peritoró;-4.38;-44.33
210845;-4.38;-44.33;;;;;210850;MA;Pindaré-Mirim;-3.6;-45.34
210850;-3.6;-45.34;;;;;210860;MA;Pinheiro;-2.52;-45.08
210860;-2.52;-45.08;;;;;210870;MA;Pio XII;-3.89;-45.16
210870;-3.89;-45.16;;;;;210880;MA;Pirapemas;-3.72;-44.22
210880;-3.72;-44.22;;;;;210890;MA;Poção de Pedras;-4.74;-44.94
210890;-4.74;-44.94;;;;;210900;MA;Porto Franco;-6.33;-47.39
210900;-6.33;-47.39;;;;;210905;MA;Porto Rico do Maranhão;-1.89;-44.6
210905;-1.89;-44.6;;;;;210910;MA;Presidente Dutra;-5.28;-44.49
210910;-5.28;-44.49;;;;;210920;MA;Presidente Juscelino;-2.92;-44.06
210920;-2.92;-44.06;;;;;210923;MA;Presidente Médici;-2.38;-45.81
210923;-2.38;-45.81;;;;;210927;MA;Presidente Sarney;-2.59;-45.36
210927;-2.59;-45.36;;;;;210930;MA;Presidente Vargas;-3.4;-44.02
210930;-3.4;-44.02;;;;;210940;MA;Primeira Cruz;-2.5;-43.43
210940;-2.5;-43.43;;;;;210945;MA;Raposa;-2.42;-44.1
210945;-2.42;-44.1;;;;;210950;MA;Riachão;-7.36;-46.61
210950;-7.36;-46.61;;;;;210955;MA;Ribamar Fiquene;-5.92;-47.38
210955;-5.92;-47.38;;;;;210960;MA;Rosário;-2.93;-44.23
210960;-2.93;-44.23;;;;;210970;MA;Sambaíba;-7.13;-45.34
210970;-7.13;-45.34;;;;;210975;MA;Santa Filomena do Maranhão;-5.5;-44.56
210975;-5.5;-44.56;;;;;210980;MA;Santa Helena;-2.23;-45.29
210980;-2.23;-45.29;;;;;210990;MA;Santa Inês;-3.66;-45.38
210990;-3.66;-45.38;;;;;211000;MA;Santa Luzia;-4.06;-45.68
211000;-4.06;-45.68;;;;;211003;MA;Santa Luzia do Paruá;-2.62;-45.77
211003;-2.62;-45.77;;;;;211010;MA;Santa Quitéria do Maranhão;-3.51;-42.54
211010;-3.51;-42.54;;;;;211020;MA;Santa Rita;-3.14;-44.32
211020;-3.14;-44.32;;;;;211023;MA;Santana do Maranhão;-3.11;-42.41
211023;-3.11;-42.41;;;;;211027;MA;Santo Amaro do Maranhão;-2.5;-43.25
211027;-2.5;-43.25;;;;;211030;MA;Santo Antônio dos Lopes;-4.86;-44.36
211030;-4.86;-44.36;;;;;211040;MA;São Benedito do Rio Preto;-3.33;-43.52
211040;-3.33;-43.52;;;;;211050;MA;São Bento;-2.69;-44.82
211050;-2.69;-44.82;;;;;211060;MA;São Bernardo;-3.36;-42.41
211060;-3.36;-42.41;;;;;211065;MA;São Domingos do Azeitão;-6.8;-44.64
211065;-6.8;-44.64;;;;;211070;MA;São Domingos do Maranhão;-5.57;-44.38
211070;-5.57;-44.38;;;;;211080;MA;São Félix de Balsas;-7.08;-44.81
211080;-7.08;-44.81;;;;;211085;MA;São Francisco do Brejão;-5.12;-47.38
211085;-5.12;-47.38;;;;;211090;MA;São Francisco do Maranhão;-6.25;-42.85
211090;-6.25;-42.85;;;;;211100;MA;São João Batista;-2.95;-44.8
211100;-2.95;-44.8;;;;;211102;MA;São João do Carú;-3.55;-46.25
211102;-3.55;-46.25;;;;;211105;MA;São João do Paraíso;-6.46;-47.05
211105;-6.46;-47.05;;;;;211107;MA;São João do Soter;-5.11;-43.81
211107;-5.11;-43.81;;;;;211110;MA;São João dos Patos;-6.49;-43.7
211110;-6.49;-43.7;;;;;211120;MA;São José de Ribamar;-2.56;-44.05
211120;-2.56;-44.05;;;;;211125;MA;São José dos Basílios;-5.05;-44.58
211125;-5.05;-44.58;;;;;211130;MA;São Luís;-2.52;-44.3
211130;-2.52;-44.3;;;;;211140;MA;São Luís Gonzaga do Maranhão;-4.38;-44.66
211140;-4.38;-44.66;;;;;211150;MA;São Mateus do Maranhão;-4.03;-44.47
211150;-4.03;-44.47;;;;;211153;MA;São Pedro da Água Branca;-5.08;-48.42
211153;-5.08;-48.42;;;;;211157;MA;São Pedro dos Crentes;-6.82;-46.53
211157;-6.82;-46.53;;;;;211160;MA;São Raimundo das Mangabeiras;-7.02;-45.48
211160;-7.02;-45.48;;;;;211163;MA;São Raimundo do Doca Bezerra;-5.1;-45.07
211163;-5.1;-45.07;;;;;211167;MA;São Roberto;-5.02;-44.99
211167;-5.02;-44.99;;;;;211170;MA;São Vicente Ferrer;-2.89;-44.88
211170;-2.89;-44.88;;;;;211172;MA;Satubinha;-4.03;-45.23
211172;-4.03;-45.23;;;;;211174;MA;Senador Alexandre Costa;-5.25;-44.05
211174;-5.25;-44.05;;;;;211176;MA;Senador La Rocque;-5.44;-47.29
211176;-5.44;-47.29;;;;;211178;MA;Serrano do Maranhão;-1.85;-45.12
211178;-1.85;-45.12;;;;;211180;MA;Sítio Novo;-5.87;-46.69
211180;-5.87;-46.69;;;;;211190;MA;Sucupira do Norte;-6.47;-44.19
211190;-6.47;-44.19;;;;;211195;MA;Sucupira do Riachão;-6.41;-43.54
211195;-6.41;-43.54;;;;;211200;MA;Tasso Fragoso;-8.47;-45.74
211200;-8.47;-45.74;;;;;211210;MA;Timbiras;-4.25;-43.94
211210;-4.25;-43.94;;;;;211220;MA;Timon;-5.09;-42.83
211220;-5.09;-42.83;;;;;211223;MA;Trizidela do Vale;-4.53;-44.62
211223;-4.53;-44.62;;;;;211227;MA;Tufilândia;-3.72;-45.55
211227;-3.72;-45.55;;;;;211230;MA;Tuntum;-5.25;-44.64
211230;-5.25;-44.64;;;;;211240;MA;Turiaçu;-1.66;-45.37
211240;-1.66;-45.37;;;;;211245;MA;Turilândia;-2.2;-45.34
211245;-2.2;-45.34;;;;;211250;MA;Tutóia;-2.76;-42.27
211250;-2.76;-42.27;;;;;211260;MA;Urbano Santos;-3.2;-43.4
211260;-3.2;-43.4;;;;;211270;MA;Vargem Grande;-3.54;-43.91
211270;-3.54;-43.91;;;;;211280;MA;Viana;-3.22;-45
211280;-3.22;-45;;;;;211285;MA;Vila Nova dos Martírios;-5.18;-48.13
211285;-5.18;-48.13;;;;;211290;MA;Vitória do Mearim;-3.46;-44.87
211290;-3.46;-44.87;;;;;211300;MA;Vitorino Freire;-4.28;-45.25
211300;-4.28;-45.25;;;;;211400;MA;Zé Doca;-3.24;-45.82
211400;-3.24;-45.82;;;;;220005;PI;Acauã;-8.21;-41.08
220005;-8.21;-41.08;;;;;220010;PI;Agricolândia;-5.79;-42.66
220010;-5.79;-42.66;;;;;220020;PI;Água Branca;-5.88;-42.63
220020;-5.88;-42.63;;;;;220025;PI;Alagoinha do Piauí;-7;-40.93
